,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,poutcome,y,month_int,cons.conf.idx,emp.var.rate,euribor3m,nr.employed,cons.price.idx
32175,50,services,married,secondary,no,254,yes,no,cellular,15,apr,6.62,2,337,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32176,27,blue-collar,single,secondary,no,484,yes,no,cellular,15,apr,5.15,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32177,31,management,single,tertiary,no,0,yes,no,cellular,15,apr,3.08,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32178,44,blue-collar,married,primary,no,4581,yes,no,cellular,15,apr,8.67,3,146,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32179,38,management,single,tertiary,no,6158,yes,no,cellular,15,apr,2.32,5,145,9,failure,1,4,-47.1,-1.8,1.498,5099.1,93.075
32180,35,blue-collar,married,secondary,no,444,yes,no,cellular,15,apr,4.07,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32181,32,housemaid,divorced,secondary,no,-613,yes,no,cellular,15,apr,4.43,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32182,37,blue-collar,single,tertiary,no,3649,yes,no,cellular,15,apr,10.38,2,146,4,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32184,40,technician,married,tertiary,no,677,yes,no,cellular,15,apr,1.83,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32185,30,unemployed,single,tertiary,no,1683,no,no,cellular,15,apr,2.7,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32186,31,services,married,secondary,no,407,yes,no,cellular,15,apr,1.33,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32187,34,technician,single,secondary,no,2660,yes,no,cellular,15,apr,2.63,2,329,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32189,34,technician,single,tertiary,no,1393,yes,no,cellular,15,apr,9.0,3,271,3,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32190,37,management,single,tertiary,no,876,yes,no,cellular,15,apr,2.33,4,327,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32191,30,blue-collar,married,primary,no,837,yes,no,cellular,15,apr,3.17,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32192,56,blue-collar,married,primary,no,3498,no,no,cellular,15,apr,4.4,2,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32193,31,management,single,secondary,no,2317,no,no,cellular,16,apr,1.45,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32194,51,unemployed,married,tertiary,no,1801,no,no,cellular,16,apr,13.97,3,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32195,39,management,married,tertiary,no,937,no,no,cellular,16,apr,2.4,4,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32196,35,management,divorced,tertiary,no,26,no,no,cellular,16,apr,1.3,2,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32198,59,management,divorced,tertiary,no,893,yes,no,cellular,16,apr,3.43,4,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32201,33,services,married,secondary,no,1397,yes,no,cellular,16,apr,6.17,1,146,3,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32202,37,technician,married,secondary,no,1762,no,no,cellular,16,apr,5.57,2,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32203,39,technician,married,secondary,no,0,yes,no,cellular,16,apr,2.28,1,300,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32204,72,retired,married,secondary,no,4269,no,no,telephone,16,apr,2.03,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32206,36,blue-collar,married,primary,no,453,yes,no,cellular,16,apr,2.93,1,330,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32207,32,self-employed,single,secondary,no,202,yes,no,cellular,16,apr,13.78,1,149,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32208,29,blue-collar,single,secondary,no,1232,yes,no,cellular,16,apr,4.3,1,316,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32211,67,retired,married,primary,no,2301,no,no,cellular,16,apr,2.07,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32212,40,technician,married,secondary,no,158,yes,no,cellular,16,apr,3.47,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32213,35,management,single,tertiary,no,1350,yes,no,cellular,16,apr,3.08,1,330,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32214,43,blue-collar,single,secondary,no,1306,yes,no,cellular,16,apr,4.05,1,336,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32215,32,technician,single,secondary,no,309,yes,yes,cellular,16,apr,5.77,1,234,3,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32217,31,blue-collar,married,secondary,no,382,yes,no,cellular,16,apr,3.3,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32218,41,admin.,married,secondary,no,1597,yes,no,cellular,16,apr,7.68,2,321,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32219,49,blue-collar,divorced,secondary,no,-464,yes,no,cellular,16,apr,1.37,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32220,57,blue-collar,divorced,primary,no,5041,yes,no,cellular,16,apr,4.73,1,336,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32221,34,technician,single,secondary,no,486,yes,no,cellular,16,apr,3.4,1,328,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32222,43,blue-collar,married,primary,no,985,yes,no,cellular,16,apr,0.58,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32224,28,management,married,tertiary,no,577,yes,no,cellular,16,apr,2.53,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32225,46,blue-collar,married,secondary,no,624,yes,no,cellular,16,apr,3.35,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32226,33,self-employed,married,tertiary,no,666,yes,no,cellular,16,apr,4.95,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32227,39,blue-collar,married,primary,no,467,yes,no,cellular,16,apr,3.87,1,335,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32228,29,blue-collar,single,secondary,no,2553,yes,no,cellular,16,apr,4.17,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32229,39,management,married,tertiary,no,63,yes,no,cellular,16,apr,7.98,1,330,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32230,33,management,single,secondary,no,-665,yes,yes,cellular,16,apr,5.4,1,342,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32232,28,blue-collar,married,primary,no,5542,yes,no,cellular,16,apr,6.73,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32234,31,technician,single,tertiary,no,2530,yes,no,cellular,16,apr,1.0,1,342,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32235,37,management,single,tertiary,no,-670,yes,no,cellular,16,apr,4.0,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32236,33,blue-collar,married,primary,no,1209,yes,no,cellular,16,apr,11.67,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32237,42,blue-collar,married,primary,no,244,yes,no,cellular,16,apr,6.72,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32238,37,services,married,secondary,no,345,yes,yes,cellular,16,apr,1.9,1,148,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32239,36,management,single,tertiary,no,937,yes,no,cellular,16,apr,0.58,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32240,36,blue-collar,divorced,secondary,no,3102,yes,no,cellular,16,apr,3.13,1,147,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32241,54,blue-collar,married,primary,no,2110,yes,no,cellular,16,apr,10.3,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32243,58,blue-collar,married,secondary,no,8195,yes,no,cellular,16,apr,1.73,1,332,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32244,38,admin.,married,secondary,no,1933,yes,no,cellular,16,apr,10.37,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32245,33,blue-collar,married,primary,no,359,yes,yes,cellular,16,apr,2.17,1,148,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32246,52,entrepreneur,single,tertiary,no,3469,yes,no,cellular,16,apr,9.72,1,147,1,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32247,50,blue-collar,married,secondary,no,825,yes,no,cellular,16,apr,0.3,3,273,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32248,39,management,divorced,tertiary,no,267,yes,yes,cellular,16,apr,1.52,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32249,35,services,single,secondary,no,1063,yes,yes,cellular,16,apr,5.45,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32250,23,blue-collar,married,primary,no,1158,yes,no,cellular,16,apr,12.38,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32251,38,blue-collar,married,primary,no,290,yes,no,cellular,16,apr,4.72,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32252,30,management,single,tertiary,no,726,yes,no,cellular,16,apr,0.65,1,342,3,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32253,47,technician,married,secondary,no,-54,yes,no,cellular,16,apr,2.87,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32254,26,blue-collar,single,secondary,no,2669,yes,no,cellular,16,apr,4.03,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32255,33,blue-collar,single,secondary,no,778,yes,no,cellular,16,apr,0.5,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32256,31,blue-collar,married,secondary,no,1981,yes,no,cellular,16,apr,3.3,1,268,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32257,37,management,single,secondary,no,8311,yes,no,cellular,16,apr,7.9,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32259,38,services,divorced,secondary,no,904,yes,no,cellular,16,apr,6.02,1,339,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32260,39,blue-collar,married,tertiary,no,200,yes,no,cellular,16,apr,2.77,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32261,24,blue-collar,single,secondary,no,525,yes,no,cellular,16,apr,4.22,1,332,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32262,37,technician,divorced,tertiary,no,1762,yes,no,cellular,16,apr,5.15,1,317,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32263,39,services,divorced,secondary,no,1957,yes,yes,cellular,16,apr,5.83,1,147,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32264,31,management,single,tertiary,no,816,yes,no,cellular,16,apr,5.65,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32265,20,blue-collar,single,secondary,no,423,yes,no,cellular,16,apr,8.3,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32266,31,services,divorced,secondary,no,81,yes,no,cellular,16,apr,2.32,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32267,33,management,married,tertiary,no,322,yes,no,cellular,16,apr,1.28,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32268,28,services,single,secondary,no,94,yes,no,cellular,16,apr,5.0,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32269,36,management,married,tertiary,no,2687,no,no,cellular,16,apr,0.97,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32270,56,blue-collar,single,secondary,no,6483,yes,no,cellular,16,apr,2.08,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32273,35,technician,married,secondary,no,545,yes,no,cellular,16,apr,26.32,1,234,4,failure,1,4,-47.1,-1.8,1.498,5099.1,93.075
32275,29,technician,single,secondary,no,525,yes,no,cellular,16,apr,3.8,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32276,47,admin.,married,secondary,no,3480,no,no,cellular,16,apr,7.38,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32277,39,management,divorced,secondary,no,-17,no,no,cellular,16,apr,5.27,1,146,4,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32278,51,blue-collar,married,secondary,no,2964,yes,no,cellular,16,apr,2.95,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32279,48,technician,married,tertiary,no,-251,no,no,cellular,16,apr,0.58,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32281,31,technician,married,secondary,no,183,no,no,cellular,16,apr,8.25,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32282,40,services,single,secondary,no,2284,yes,no,telephone,16,apr,1.67,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32283,51,management,single,tertiary,no,2523,yes,no,cellular,16,apr,2.5,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32284,29,blue-collar,married,primary,no,10045,yes,no,cellular,16,apr,10.28,1,322,4,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32285,47,blue-collar,married,secondary,no,327,yes,no,cellular,16,apr,5.87,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32286,37,management,married,tertiary,no,1300,yes,no,cellular,16,apr,3.52,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32287,46,blue-collar,single,primary,no,96,yes,no,cellular,16,apr,1.65,1,148,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32288,25,management,single,tertiary,no,3,yes,yes,cellular,16,apr,17.23,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32289,32,admin.,married,secondary,no,1078,yes,no,cellular,16,apr,2.95,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32291,30,unemployed,single,secondary,no,0,yes,no,cellular,16,apr,2.28,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32292,54,housemaid,married,secondary,no,736,yes,no,cellular,16,apr,4.47,1,331,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32293,33,self-employed,single,tertiary,no,1354,yes,no,cellular,16,apr,4.5,1,147,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32294,40,blue-collar,married,primary,no,887,yes,no,cellular,16,apr,0.9,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32295,33,unemployed,married,tertiary,no,302,yes,yes,cellular,16,apr,11.17,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32296,49,services,married,secondary,no,2416,yes,no,cellular,16,apr,22.77,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32297,35,management,divorced,tertiary,no,3751,yes,no,cellular,16,apr,1.25,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32299,37,unemployed,divorced,tertiary,no,1592,yes,no,cellular,16,apr,1.0,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32300,35,blue-collar,married,secondary,no,485,yes,no,cellular,16,apr,0.82,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32301,54,blue-collar,married,secondary,no,0,no,no,telephone,16,apr,22.77,1,150,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32302,39,management,married,tertiary,no,691,yes,yes,cellular,16,apr,8.62,1,255,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32303,51,entrepreneur,married,secondary,no,0,yes,yes,cellular,16,apr,7.2,1,150,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32304,36,blue-collar,married,secondary,no,2774,yes,no,cellular,16,apr,2.87,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32305,30,management,single,tertiary,no,424,no,no,cellular,16,apr,4.97,4,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32306,37,technician,married,secondary,no,952,yes,no,cellular,16,apr,8.93,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32308,30,admin.,married,primary,no,9,yes,yes,cellular,16,apr,5.38,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32310,57,admin.,divorced,primary,no,207,yes,no,cellular,16,apr,4.73,1,317,4,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32311,47,entrepreneur,married,secondary,no,1375,yes,no,telephone,16,apr,4.53,2,321,7,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32312,44,management,married,primary,no,294,no,no,cellular,16,apr,2.75,3,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32313,38,technician,married,tertiary,no,1004,yes,no,cellular,16,apr,7.4,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32314,36,admin.,single,secondary,no,1414,yes,no,cellular,16,apr,4.07,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32315,48,services,married,secondary,no,543,yes,no,cellular,16,apr,2.53,1,336,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32316,41,blue-collar,married,primary,no,795,yes,yes,cellular,16,apr,2.5,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32317,46,services,married,secondary,no,1550,yes,no,cellular,16,apr,2.1,2,149,8,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32318,35,management,single,tertiary,no,824,yes,no,cellular,16,apr,11.55,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32319,45,management,divorced,secondary,no,1144,yes,no,cellular,16,apr,2.15,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32321,74,retired,married,secondary,no,3771,no,no,telephone,16,apr,2.65,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32322,33,management,married,tertiary,no,2441,yes,yes,cellular,16,apr,4.28,2,148,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32323,34,management,married,tertiary,no,934,yes,no,cellular,16,apr,1.27,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32324,42,blue-collar,married,secondary,no,1598,yes,yes,cellular,16,apr,24.38,2,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32325,30,blue-collar,single,secondary,no,445,yes,no,cellular,16,apr,3.63,1,330,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32326,31,admin.,single,secondary,no,68,yes,no,cellular,16,apr,9.5,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32327,40,self-employed,married,secondary,no,31,yes,no,cellular,16,apr,2.9,2,147,6,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32328,32,blue-collar,single,primary,no,528,yes,no,cellular,16,apr,3.65,1,273,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32330,36,management,married,tertiary,no,753,no,no,cellular,16,apr,1.27,4,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32332,48,blue-collar,married,secondary,no,741,yes,no,cellular,16,apr,3.78,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32334,38,technician,divorced,secondary,no,0,yes,no,cellular,16,apr,14.45,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32335,31,blue-collar,single,secondary,no,770,yes,no,cellular,16,apr,2.97,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32336,28,admin.,married,secondary,no,1428,yes,no,cellular,16,apr,8.25,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32337,30,admin.,married,tertiary,no,26,yes,no,cellular,16,apr,1.03,1,323,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32338,29,management,single,tertiary,no,268,no,no,cellular,16,apr,11.12,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32339,35,blue-collar,married,primary,no,4319,no,no,cellular,16,apr,4.43,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32340,37,management,married,tertiary,no,26,no,no,cellular,16,apr,1.9,4,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32342,31,blue-collar,single,secondary,no,855,yes,no,cellular,16,apr,1.57,1,317,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32343,35,management,married,tertiary,no,0,yes,no,cellular,16,apr,9.38,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32344,50,entrepreneur,married,secondary,no,854,no,no,cellular,16,apr,3.3,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32345,40,technician,married,primary,no,644,yes,no,cellular,16,apr,1.97,2,336,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32346,38,blue-collar,divorced,secondary,no,614,yes,no,cellular,16,apr,5.23,2,331,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32347,30,admin.,single,secondary,no,818,yes,yes,cellular,16,apr,1.1,1,346,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32348,27,technician,single,secondary,no,274,yes,no,cellular,16,apr,8.05,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32349,42,technician,divorced,secondary,no,214,no,no,cellular,16,apr,2.12,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32350,54,blue-collar,married,primary,no,3170,yes,no,telephone,16,apr,2.33,2,324,4,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32351,43,technician,married,secondary,no,-932,yes,no,cellular,16,apr,9.45,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32352,30,technician,single,tertiary,no,198,yes,no,cellular,16,apr,5.13,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32353,48,management,single,tertiary,no,430,yes,no,cellular,16,apr,0.73,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32354,51,admin.,divorced,secondary,no,212,yes,yes,cellular,16,apr,2.8,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32355,20,student,single,secondary,no,1681,no,no,telephone,16,apr,2.17,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32356,45,housemaid,married,primary,no,3512,no,no,cellular,16,apr,1.6,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32357,43,management,married,tertiary,no,240,yes,no,cellular,16,apr,7.55,1,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32358,38,technician,single,secondary,no,9610,yes,no,cellular,16,apr,4.15,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32359,50,blue-collar,married,primary,no,180,yes,no,cellular,16,apr,1.75,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32360,56,admin.,married,secondary,no,51,yes,yes,cellular,16,apr,1.25,1,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32361,53,services,married,secondary,no,-2,yes,yes,cellular,16,apr,2.4,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32362,31,admin.,married,secondary,no,297,yes,no,cellular,16,apr,5.95,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32363,49,blue-collar,married,primary,no,1019,yes,no,cellular,16,apr,4.75,5,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32364,36,technician,single,secondary,no,2511,yes,no,cellular,16,apr,11.67,5,-1,0,success,1,4,-47.1,-1.8,1.498,5099.1,93.075
32365,32,self-employed,single,tertiary,no,519,yes,no,cellular,16,apr,5.28,2,149,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32367,29,admin.,married,secondary,no,300,yes,no,cellular,16,apr,8.12,3,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32368,38,admin.,married,secondary,no,281,yes,no,cellular,16,apr,3.92,2,335,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32369,36,management,single,tertiary,no,4788,yes,no,cellular,16,apr,4.02,2,317,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32370,50,services,married,secondary,no,-197,yes,no,cellular,16,apr,2.08,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32371,35,technician,married,secondary,no,783,yes,no,cellular,16,apr,12.87,4,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32372,36,blue-collar,single,primary,no,736,yes,no,cellular,16,apr,1.9,2,304,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32374,47,management,married,secondary,no,5012,yes,no,cellular,16,apr,4.37,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32375,36,technician,single,tertiary,no,470,yes,no,cellular,16,apr,2.05,3,265,13,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32376,43,admin.,married,secondary,no,1138,no,no,cellular,16,apr,2.2,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32378,41,admin.,single,secondary,no,669,yes,no,cellular,16,apr,6.25,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32379,36,blue-collar,married,secondary,no,1790,yes,no,cellular,16,apr,6.43,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32381,37,blue-collar,married,secondary,no,2848,yes,no,cellular,16,apr,4.67,2,147,3,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32382,31,management,single,tertiary,no,319,yes,no,cellular,16,apr,5.03,2,248,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32384,44,management,divorced,tertiary,no,2422,yes,no,cellular,16,apr,6.65,2,269,2,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
32385,35,admin.,divorced,secondary,no,951,yes,no,cellular,16,apr,9.45,2,-1,0,success,0,4,-47.1,-1.8,1.498,5099.1,93.075
32386,47,management,married,tertiary,no,109,yes,no,cellular,16,apr,1.52,2,268,1,failure,0,4,-47.1,-1.8,1.498,5099.1,93.075
